Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3)
16.01.2009 14:40:00,996.98,0.39,273.78,-1.83,85,6.28,5.34,0.94,3.34,5.36,1267.07
16.01.2009 14:50:00,996.93,0.83,274.23,-1.6,83.7,6.49,5.43,1.06,3.4,5.45,1264.92
16.01.2009 15:00:00,996.91,1.12,274.53,-1.54,82.3,6.63,5.45,1.17,3.41,5.47,1263.52
16.01.2009 15:10:00,996.86,1.16,274.56,-1.63,81.6,6.64,5.42,1.22,3.39,5.44,1263.33
16.01.2009 15:20:00,996.86,1.17,274.58,-1.58,81.8,6.65,5.44,1.21,3.4,5.46,1263.25
16.01.2009 15:30:00,996.78,1.16,274.57,-1.64,81.5,6.64,5.41,1.23,3.39,5.43,1263.24
16.01.2009 15:40:00,996.74,1.03,274.44,-1.7,81.9,6.58,5.39,1.19,3.37,5.41,1263.79
16.01.2009 15:50:00,996.8,0.74,274.15,-1.86,82.7,6.44,5.33,1.11,3.33,5.35,1265.24
16.01.2009 16:00:00,996.92,0.38,273.78,-2.02,83.8,6.28,5.26,1.02,3.29,5.28,1267.06
16.01.2009 16:10:00,996.99,0.29,273.68,-1.98,84.7,6.24,5.28,0.95,3.3,5.3,1267.59
16.01.2009 16:20:00,997.09,-0.01,273.38,-2.2,85.1,6.11,5.2,0.91,3.25,5.21,1269.11
16.01.2009 16:30:00,997.1,-0.27,273.12,-2.27,86.3,5.99,5.17,0.82,3.23,5.18,1270.36
16.01.2009 16:40:00,997.02,-0.33,273.06,-2.22,87,5.96,5.19,0.78,3.24,5.2,1270.53
16.01.2009 16:50:00,997.19,-0.52,272.86,-2.35,87.4,5.88,5.14,0.74,3.21,5.15,1271.67
16.01.2009 17:00:00,997.15,-0.63,272.75,-2.28,88.5,5.83,5.16,0.67,3.23,5.18,1272.1
16.01.2009 17:10:00,997.03,-0.74,272.65,-2.26,89.4,5.79,5.17,0.61,3.23,5.19,1272.46
16.01.2009 17:20:00,996.98,-0.84,272.56,-2.27,90,5.74,5.17,0.57,3.23,5.18,1272.87
16.01.2009 17:30:00,996.98,-0.9,272.49,-2.24,90.6,5.72,5.18,0.54,3.24,5.19,1273.16
16.01.2009 17:40:00,997.05,-0.85,272.54,-2.15,90.8,5.74,5.21,0.53,3.26,5.23,1272.98
16.01.2009 17:50:00,996.98,-0.72,272.68,-2.18,89.8,5.79,5.2,0.59,3.25,5.22,1272.29
16.01.2009 18:00:00,996.91,-0.72,272.69,-2.34,88.7,5.8,5.14,0.66,3.21,5.16,1272.22
16.01.2009 18:10:00,996.86,-0.87,272.54,-2.56,88.2,5.73,5.06,0.68,3.16,5.07,1272.9
16.01.2009 18:20:00,996.89,-1.07,272.33,-2.72,88.5,5.65,5,0.65,3.12,5.01,1273.92
16.01.2009 18:30:00,996.72,-1.04,272.37,-2.71,88.4,5.66,5,0.66,3.13,5.02,1273.57
16.01.2009 18:40:00,996.61,-1.11,272.31,-2.84,88,5.63,4.95,0.68,3.1,4.97,1273.78
16.01.2009 18:50:00,996.65,-1.26,272.16,-2.98,88,5.57,4.9,0.67,3.06,4.92,1274.55
16.01.2009 19:00:00,996.59,-1.36,272.07,-3.06,88.1,5.53,4.87,0.66,3.05,4.89,1274.92
16.01.2009 19:10:00,996.5,-1.51,271.93,-3.24,87.9,5.47,4.81,0.66,3.01,4.82,1275.55
16.01.2009 19:20:00,996.49,-1.6,271.83,-3.3,88.1,5.43,4.78,0.65,2.99,4.8,1276
16.01.2009 19:30:00,996.49,-1.73,271.71,-3.4,88.3,5.38,4.75,0.63,2.97,4.77,1276.61
16.01.2009 19:40:00,996.45,-1.78,271.66,-3.38,88.7,5.36,4.76,0.61,2.97,4.77,1276.78
16.01.2009 19:50:00,996.31,-1.84,271.61,-3.41,88.9,5.34,4.74,0.59,2.97,4.76,1276.89
16.01.2009 20:00:00,996.3,-1.78,271.67,-3.4,88.6,5.36,4.75,0.61,2.97,4.77,1276.58
16.01.2009 20:10:00,996.31,-1.67,271.78,-3.4,87.9,5.4,4.75,0.65,2.97,4.77,1276.11
16.01.2009 20:20:00,996.2,-1.69,271.77,-3.5,87.4,5.39,4.71,0.68,2.95,4.73,1276.08
16.01.2009 20:30:00,996.12,-1.82,271.64,-3.6,87.6,5.34,4.68,0.66,2.93,4.7,1276.61
16.01.2009 20:40:00,995.97,-1.89,271.58,-3.63,87.8,5.31,4.67,0.65,2.92,4.69,1276.75
16.01.2009 20:50:00,995.95,-1.93,271.55,-3.67,87.8,5.3,4.65,0.65,2.91,4.67,1276.9
16.01.2009 21:00:00,995.99,-2.03,271.44,-3.75,87.9,5.26,4.62,0.64,2.89,4.64,1277.44
16.01.2009 21:10:00,996.02,-2.01,271.46,-3.66,88.4,5.27,4.66,0.61,2.91,4.68,1277.36
16.01.2009 21:20:00,996.01,-2.06,271.41,-3.72,88.3,5.25,4.64,0.61,2.9,4.65,1277.59
16.01.2009 21:30:00,995.93,-2.13,271.34,-3.71,88.9,5.22,4.64,0.58,2.9,4.66,1277.85
16.01.2009 21:40:00,995.83,-2.04,271.45,-3.6,89,5.26,4.68,0.58,2.93,4.7,1277.25
16.01.2009 21:50:00,995.71,-2.12,271.37,-3.73,88.7,5.22,4.63,0.59,2.9,4.65,1277.52
16.01.2009 22:00:00,995.64,-2.2,271.3,-3.74,89.1,5.2,4.63,0.57,2.9,4.65,1277.79
16.01.2009 22:10:00,995.64,-2.16,271.34,-3.71,89.1,5.21,4.64,0.57,2.9,4.66,1277.61
16.01.2009 22:20:00,995.64,-2.23,271.27,-3.77,89.1,5.18,4.62,0.57,2.89,4.64,1277.92
16.01.2009 22:30:00,995.62,-2.23,271.27,-3.79,89,5.18,4.61,0.57,2.89,4.63,1277.92
16.01.2009 22:40:00,995.5,-2.34,271.17,-3.89,89,5.14,4.58,0.57,2.86,4.6,1278.28
16.01.2009 22:50:00,995.43,-2.36,271.15,-3.86,89.4,5.13,4.59,0.54,2.87,4.61,1278.32
16.01.2009 23:00:00,995.48,-2.41,271.1,-3.92,89.3,5.11,4.57,0.55,2.86,4.59,1278.6
16.01.2009 23:10:00,995.39,-2.34,271.17,-3.84,89.4,5.14,4.59,0.54,2.88,4.62,1278.17
16.01.2009 23:20:00,995.4,-2.19,271.33,-3.75,89,5.2,4.63,0.57,2.9,4.65,1277.44
16.01.2009 23:30:00,995.33,-2.23,271.29,-3.85,88.6,5.18,4.59,0.59,2.87,4.61,1277.55
16.01.2009 23:40:00,995.28,-2.23,271.3,-3.84,88.6,5.18,4.59,0.59,2.88,4.61,1277.48
16.01.2009 23:50:00,995.15,-2.29,271.25,-3.93,88.4,5.16,4.56,0.6,2.86,4.58,1277.6
17.01.2009 00:00:00,995.14,-2.3,271.23,-3.95,88.4,5.15,4.56,0.6,2.85,4.58,1277.68
17.01.2009 00:10:00,995.15,-2.39,271.15,-4.05,88.3,5.12,4.52,0.6,2.83,4.54,1278.11
17.01.2009 00:20:00,995.15,-2.46,271.08,-4.09,88.5,5.1,4.51,0.59,2.82,4.53,1278.44
17.01.2009 00:30:00,995.12,-2.75,270.79,-4.34,88.7,4.99,4.42,0.56,2.77,4.44,1279.83
17.01.2009 00:40:00,994.96,-2.79,270.76,-4.24,89.7,4.97,4.46,0.51,2.79,4.48,1279.81
17.01.2009 00:50:00,994.9,-2.66,270.89,-4.11,89.7,5.02,4.5,0.52,2.82,4.53,1279.09
17.01.2009 01:00:00,994.9,-2.57,270.98,-4.11,89.1,5.05,4.5,0.55,2.82,4.52,1278.67
17.01.2009 01:10:00,994.88,-2.67,270.89,-4.23,88.9,5.02,4.46,0.56,2.79,4.48,1279.12
17.01.2009 01:20:00,994.77,-2.75,270.81,-4.27,89.2,4.98,4.45,0.54,2.78,4.47,1279.38
17.01.2009 01:30:00,994.7,-2.57,271,-4.08,89.3,5.05,4.51,0.54,2.83,4.54,1278.4
17.01.2009 01:40:00,994.65,-2.49,271.08,-4.09,88.7,5.08,4.51,0.57,2.82,4.53,1277.98
17.01.2009 01:50:00,994.73,-2.43,271.14,-4.03,88.7,5.1,4.53,0.58,2.84,4.55,1277.78
17.01.2009 02:00:00,994.75,-2.35,271.22,-3.94,88.8,5.14,4.56,0.58,2.86,4.58,1277.41
17.01.2009 02:10:00,994.74,-2.3,271.27,-3.94,88.4,5.16,4.56,0.6,2.86,4.58,1277.13
17.01.2009 02:20:00,994.77,-2.28,271.28,-3.93,88.4,5.16,4.56,0.6,2.86,4.59,1277.11
17.01.2009 02:30:00,994.69,-2.22,271.35,-3.87,88.4,5.19,4.59,0.6,2.87,4.61,1276.69
17.01.2009 02:40:00,994.75,-2.14,271.43,-3.81,88.2,5.22,4.6,0.62,2.88,4.63,1276.36
17.01.2009 02:50:00,994.78,-2.02,271.54,-3.75,87.9,5.26,4.63,0.64,2.9,4.65,1275.85
17.01.2009 03:00:00,994.77,-1.99,271.58,-3.76,87.6,5.28,4.62,0.65,2.9,4.65,1275.67
17.01.2009 03:10:00,994.72,-2,271.57,-3.77,87.6,5.27,4.62,0.65,2.89,4.64,1275.69
17.01.2009 03:20:00,994.6,-2,271.58,-3.77,87.6,5.27,4.62,0.65,2.89,4.64,1275.53
17.01.2009 03:30:00,994.47,-2.03,271.57,-3.76,87.8,5.26,4.62,0.64,2.89,4.65,1275.47
17.01.2009 03:40:00,994.36,-1.91,271.69,-3.73,87.3,5.31,4.63,0.67,2.9,4.66,1274.8
17.01.2009 03:50:00,994.29,-1.95,271.65,-3.8,87.1,5.29,4.61,0.68,2.89,4.63,1274.91
17.01.2009 04:00:00,994.25,-2.04,271.57,-3.84,87.4,5.26,4.59,0.66,2.88,4.62,1275.27
17.01.2009 04:10:00,994.23,-2,271.61,-3.79,87.5,5.27,4.61,0.66,2.89,4.64,1275.07
17.01.2009 04:20:00,994.21,-1.98,271.63,-3.84,87,5.28,4.59,0.69,2.88,4.62,1274.95
17.01.2009 04:30:00,994.16,-2.04,271.58,-3.87,87.2,5.26,4.59,0.67,2.87,4.61,1275.14
17.01.2009 04:40:00,994.08,-2.12,271.5,-3.91,87.5,5.22,4.57,0.65,2.87,4.6,1275.46
17.01.2009 04:50:00,993.99,-2.17,271.46,-3.88,88,5.21,4.58,0.62,2.87,4.61,1275.55
17.01.2009 05:00:00,993.93,-2.13,271.5,-3.82,88.1,5.22,4.6,0.62,2.88,4.63,1275.28
17.01.2009 05:10:00,993.87,-2.04,271.6,-3.79,87.7,5.26,4.61,0.65,2.89,4.64,1274.77
17.01.2009 05:20:00,993.79,-2.12,271.53,-3.86,87.8,5.23,4.59,0.64,2.88,4.62,1275.05
17.01.2009 05:30:00,993.74,-2.16,271.48,-3.87,88,5.21,4.58,0.63,2.87,4.61,1275.2
17.01.2009 05:40:00,993.68,-2.1,271.55,-3.81,88,5.23,4.6,0.63,2.89,4.63,1274.84
17.01.2009 05:50:00,993.68,-2.05,271.6,-3.79,87.8,5.25,4.61,0.64,2.89,4.64,1274.6
17.01.2009 06:00:00,993.62,-2.1,271.55,-3.83,87.9,5.23,4.6,0.63,2.88,4.63,1274.76
17.01.2009 06:10:00,993.6,-2.12,271.54,-3.82,88.1,5.22,4.6,0.62,2.89,4.63,1274.83
17.01.2009 06:20:00,993.49,-2.1,271.57,-3.75,88.4,5.23,4.63,0.61,2.9,4.66,1274.55
17.01.2009 06:30:00,993.46,-2.03,271.64,-3.7,88.3,5.26,4.64,0.62,2.91,4.68,1274.19
17.01.2009 06:40:00,993.42,-1.94,271.74,-3.56,88.6,5.3,4.69,0.6,2.94,4.72,1273.67
17.01.2009 06:50:00,993.34,-1.78,271.9,-3.38,88.7,5.36,4.75,0.61,2.98,4.79,1272.79
17.01.2009 07:00:00,993.28,-1.52,272.16,-3.21,88.2,5.46,4.82,0.64,3.02,4.85,1271.48
17.01.2009 07:10:00,993.29,-1.4,272.28,-3.11,88.1,5.51,4.85,0.66,3.05,4.89,1270.92
17.01.2009 07:20:00,993.32,-1.37,272.31,-3.01,88.5,5.52,4.89,0.64,3.07,4.92,1270.79
17.01.2009 07:30:00,993.4,-1.31,272.37,-2.89,88.9,5.55,4.93,0.62,3.1,4.97,1270.58
17.01.2009 07:40:00,993.43,-1.3,272.37,-2.8,89.5,5.55,4.97,0.58,3.12,5,1270.59
17.01.2009 07:50:00,993.44,-1.28,272.39,-2.7,90,5.56,5.01,0.56,3.14,5.04,1270.46
17.01.2009 08:00:00,993.46,-1.24,272.43,-2.57,90.6,5.58,5.05,0.52,3.17,5.09,1270.28
17.01.2009 08:10:00,993.42,-1.24,272.44,-2.51,91,5.58,5.08,0.5,3.18,5.11,1270.21
17.01.2009 08:20:00,993.42,-1.19,272.49,-2.39,91.5,5.6,5.12,0.48,3.21,5.16,1269.95
17.01.2009 08:30:00,993.42,-1.17,272.5,-2.3,92,5.61,5.16,0.45,3.24,5.19,1269.86
17.01.2009 08:40:00,993.49,-1.17,272.5,-2.21,92.6,5.61,5.19,0.41,3.26,5.23,1269.93
17.01.2009 08:50:00,993.54,-1.13,272.53,-2.11,93,5.62,5.23,0.39,3.28,5.26,1269.81
17.01.2009 09:00:00,993.55,-1.06,272.6,-2,93.3,5.65,5.27,0.38,3.31,5.31,1269.47
17.01.2009 09:10:00,993.54,-1.02,272.65,-1.93,93.5,5.67,5.3,0.37,3.32,5.33,1269.24
17.01.2009 09:20:00,993.52,-0.95,272.72,-1.82,93.8,5.7,5.34,0.35,3.35,5.38,1268.87
17.01.2009 09:30:00,993.42,-0.83,272.85,-1.71,93.7,5.75,5.39,0.36,3.38,5.42,1268.16
17.01.2009 09:40:00,993.38,-0.71,272.97,-1.68,93.1,5.8,5.4,0.4,3.39,5.44,1267.53
17.01.2009 09:50:00,993.3,-0.59,273.09,-1.66,92.4,5.85,5.4,0.44,3.39,5.44,1266.88
17.01.2009 10:00:00,993.23,-0.49,273.2,-1.71,91.4,5.89,5.39,0.51,3.38,5.42,1266.36
17.01.2009 10:10:00,993.21,-0.4,273.29,-1.76,90.5,5.93,5.37,0.56,3.37,5.4,1265.93
17.01.2009 10:20:00,993.29,-0.22,273.47,-1.71,89.6,6.01,5.39,0.63,3.38,5.42,1265.16
17.01.2009 10:30:00,993.3,0.23,273.91,-1.49,88.2,6.21,5.48,0.73,3.44,5.51,1263.07
17.01.2009 10:40:00,993.3,0.33,274.01,-1.5,87.5,6.25,5.47,0.78,3.43,5.51,1262.62
17.01.2009 10:50:00,993.33,0.3,273.98,-1.54,87.4,6.24,5.45,0.79,3.42,5.49,1262.79
17.01.2009 11:00:00,993.3,0.21,273.9,-1.64,87.3,6.2,5.41,0.79,3.4,5.45,1263.17
17.01.2009 11:10:00,993.22,0.16,273.86,-1.66,87.5,6.18,5.41,0.77,3.39,5.45,1263.3
17.01.2009 11:20:00,993.19,0.22,273.91,-1.6,87.5,6.2,5.43,0.78,3.41,5.47,1263
17.01.2009 11:30:00,993.12,0.28,273.98,-1.58,87.3,6.23,5.44,0.79,3.41,5.48,1262.63
17.01.2009 11:40:00,992.98,0.41,274.12,-1.49,87,6.29,5.47,0.82,3.44,5.51,1261.83
17.01.2009 11:50:00,992.82,0.59,274.32,-1.42,86.3,6.38,5.5,0.87,3.46,5.54,1260.75
17.01.2009 12:00:00,992.79,0.7,274.43,-1.47,85.3,6.43,5.48,0.94,3.44,5.52,1260.22
17.01.2009 12:10:00,992.67,0.8,274.54,-1.42,85,6.47,5.5,0.97,3.46,5.54,1259.6
17.01.2009 12:20:00,992.54,0.92,274.66,-1.37,84.6,6.53,5.52,1.01,3.47,5.56,1258.9
17.01.2009 12:30:00,992.41,1.1,274.86,-1.27,84.1,6.62,5.56,1.05,3.49,5.61,1257.88
17.01.2009 12:40:00,992.32,1.23,274.99,-1.16,84,6.68,5.61,1.07,3.52,5.65,1257.16
17.01.2009 12:50:00,992.28,1.26,275.03,-1.11,84.1,6.69,5.63,1.06,3.54,5.67,1256.93
17.01.2009 13:00:00,992.15,1.34,275.12,-0.98,84.5,6.73,5.69,1.04,3.57,5.73,1256.4
17.01.2009 13:10:00,992.05,1.24,275.03,-1.07,84.5,6.68,5.65,1.04,3.55,5.69,1256.73
17.01.2009 13:20:00,991.86,1.28,275.08,-0.98,84.8,6.7,5.68,1.02,3.57,5.73,1256.29
17.01.2009 13:30:00,991.75,1.53,275.34,-0.9,83.8,6.82,5.72,1.11,3.59,5.76,1255.01
17.01.2009 13:40:00,991.77,1.73,275.54,-0.8,83.2,6.92,5.76,1.16,3.62,5.81,1254.07
17.01.2009 13:50:00,991.69,1.79,275.6,-0.84,82.6,6.95,5.74,1.21,3.61,5.79,1253.73
17.01.2009 14:00:00,991.58,1.77,275.59,-0.88,82.5,6.94,5.73,1.21,3.6,5.77,1253.7
17.01.2009 14:10:00,991.48,1.76,275.59,-0.84,82.8,6.94,5.74,1.19,3.61,5.79,1253.6
17.01.2009 14:20:00,991.5,1.68,275.51,-0.85,83.2,6.9,5.74,1.16,3.61,5.79,1253.99
17.01.2009 14:30:00,991.46,1.74,275.58,-0.76,83.4,6.93,5.78,1.15,3.63,5.83,1253.63
17.01.2009 14:40:00,991.29,1.83,275.68,-0.64,83.6,6.97,5.83,1.14,3.67,5.88,1252.98
17.01.2009 14:50:00,991.21,1.95,275.81,-0.55,83.4,7.03,5.87,1.17,3.69,5.92,1252.31
17.01.2009 15:00:00,991.2,2.11,275.97,-0.48,82.9,7.12,5.9,1.22,3.71,5.95,1251.55
17.01.2009 15:10:00,991.02,2.17,276.04,-0.42,82.9,7.14,5.92,1.22,3.72,5.98,1251.07
17.01.2009 15:20:00,991.06,2.15,276.01,-0.41,83.1,7.13,5.93,1.21,3.73,5.98,1251.21
17.01.2009 15:30:00,991.07,2.11,275.98,-0.39,83.4,7.12,5.93,1.18,3.73,5.99,1251.37
17.01.2009 15:40:00,991,2.11,275.98,-0.38,83.5,7.11,5.94,1.17,3.74,5.99,1251.29
17.01.2009 15:50:00,990.96,2.1,275.97,-0.41,83.4,7.11,5.93,1.18,3.73,5.98,1251.3
17.01.2009 16:00:00,990.96,2.07,275.95,-0.4,83.6,7.09,5.93,1.16,3.73,5.98,1251.43
17.01.2009 16:10:00,990.83,2.1,275.98,-0.36,83.7,7.11,5.95,1.16,3.74,6,1251.13
17.01.2009 16:20:00,990.7,2.04,275.93,-0.42,83.7,7.08,5.92,1.15,3.73,5.98,1251.26
17.01.2009 16:30:00,990.63,1.95,275.85,-0.42,84.2,7.03,5.92,1.11,3.73,5.98,1251.56
17.01.2009 16:40:00,990.68,1.86,275.75,-0.44,84.7,6.99,5.92,1.07,3.72,5.97,1252.06
17.01.2009 16:50:00,990.57,1.79,275.69,-0.47,84.9,6.95,5.9,1.05,3.71,5.96,1252.24
17.01.2009 17:00:00,990.47,1.76,275.68,-0.41,85.4,6.94,5.93,1.01,3.73,5.98,1252.21
17.01.2009 17:10:00,990.38,1.73,275.65,-0.38,85.8,6.92,5.94,0.98,3.74,6,1252.25
17.01.2009 17:20:00,990.37,1.7,275.62,-0.37,86.1,6.91,5.95,0.96,3.74,6,1252.37
17.01.2009 17:30:00,990.35,1.7,275.62,-0.33,86.3,6.91,5.96,0.95,3.75,6.02,1252.33
17.01.2009 17:40:00,990.35,1.7,275.62,-0.32,86.4,6.91,5.97,0.94,3.76,6.03,1252.33
17.01.2009 17:50:00,990.37,1.68,275.6,-0.29,86.7,6.9,5.98,0.92,3.76,6.04,1252.44
17.01.2009 18:00:00,990.31,1.7,275.62,-0.21,87.1,6.91,6.02,0.89,3.79,6.07,1252.27
17.01.2009 18:10:00,990.1,1.74,275.68,-0.09,87.6,6.93,6.07,0.86,3.82,6.13,1251.77
17.01.2009 18:20:00,990.07,1.74,275.69,0.02,88.3,6.93,6.12,0.81,3.85,6.18,1251.7
17.01.2009 18:30:00,990.28,1.59,275.52,0.02,89.3,6.85,6.12,0.73,3.85,6.18,1252.68
17.01.2009 18:40:00,990.41,1.45,275.37,0.04,90.3,6.78,6.13,0.66,3.86,6.19,1253.47
17.01.2009 18:50:00,990.14,1.4,275.34,0.1,91,6.76,6.15,0.61,3.87,6.21,1253.34
17.01.2009 19:00:00,990.09,1.37,275.31,0.11,91.3,6.74,6.16,0.59,3.88,6.22,1253.43
17.01.2009 19:10:00,990.25,1.39,275.32,0.15,91.4,6.76,6.17,0.58,3.89,6.23,1253.51
17.01.2009 19:20:00,990.05,1.26,275.2,0.05,91.6,6.69,6.13,0.56,3.86,6.19,1253.89
17.01.2009 19:30:00,990.11,1.1,275.04,-0.03,92.1,6.62,6.09,0.52,3.84,6.15,1254.69
17.01.2009 19:40:00,989.93,1.15,275.11,-0.01,91.9,6.64,6.1,0.54,3.84,6.17,1254.22
17.01.2009 19:50:00,989.72,1.15,275.12,-0.11,91.3,6.64,6.06,0.58,3.82,6.12,1254.01
17.01.2009 20:00:00,989.62,1.09,275.07,-0.07,91.9,6.61,6.08,0.54,3.83,6.14,1254.11
17.01.2009 20:10:00,989.63,1.16,275.14,0.07,92.4,6.65,6.14,0.51,3.87,6.2,1253.78
17.01.2009 20:20:00,989.61,1.23,275.21,0.09,92.1,6.68,6.15,0.53,3.87,6.21,1253.46
17.01.2009 20:30:00,989.49,1.09,275.08,-0.28,90.5,6.61,5.98,0.63,3.77,6.05,1254
17.01.2009 20:40:00,989.45,1.11,275.1,-0.27,90.5,6.62,5.99,0.63,3.77,6.05,1253.88
17.01.2009 20:50:00,989.21,1.08,275.1,-0.38,89.9,6.61,5.94,0.67,3.74,6.01,1253.7
17.01.2009 21:00:00,989.04,1.05,275.07,-0.49,89.4,6.59,5.89,0.7,3.71,5.96,1253.67
17.01.2009 21:10:00,988.84,1.1,275.14,-0.44,89.4,6.61,5.91,0.7,3.73,5.98,1253.18
17.01.2009 21:20:00,988.95,1.18,275.22,-0.39,89.2,6.65,5.94,0.72,3.74,6,1252.92
17.01.2009 21:30:00,988.88,1.29,275.33,-0.31,89,6.71,5.97,0.74,3.76,6.04,1252.33
17.01.2009 21:40:00,989.01,1.28,275.3,-0.3,89.2,6.7,5.98,0.72,3.77,6.04,1252.55
17.01.2009 21:50:00,989.27,1.43,275.44,-0.08,89.6,6.78,6.07,0.7,3.83,6.14,1252.13
17.01.2009 22:00:00,989.14,1.67,275.69,0.02,88.7,6.89,6.12,0.78,3.85,6.18,1250.85
17.01.2009 22:10:00,989.07,1.69,275.71,-0.08,88,6.9,6.07,0.83,3.83,6.14,1250.7
17.01.2009 22:20:00,988.96,1.75,275.78,0.03,88.3,6.93,6.12,0.81,3.86,6.19,1250.28
17.01.2009 22:30:00,988.8,2.24,276.29,0.33,87.1,7.18,6.26,0.93,3.94,6.33,1247.76
17.01.2009 22:40:00,988.68,2.7,276.76,0.24,83.8,7.42,6.22,1.2,3.92,6.29,1245.57
17.01.2009 22:50:00,988.6,2.74,276.81,0.14,82.9,7.44,6.17,1.27,3.89,6.24,1245.29
17.01.2009 23:00:00,988.51,2.55,276.62,0.01,83.3,7.34,6.11,1.23,3.86,6.18,1246.08
17.01.2009 23:10:00,988.62,2.33,276.39,-0.05,84.2,7.23,6.09,1.14,3.84,6.16,1247.21
17.01.2009 23:20:00,988.51,2.23,276.3,-0.05,84.8,7.18,6.09,1.09,3.84,6.16,1247.52
17.01.2009 23:30:00,988.39,2.14,276.22,-0.16,84.7,7.13,6.04,1.09,3.81,6.11,1247.83
17.01.2009 23:40:00,988.23,1.99,276.08,-0.18,85.5,7.05,6.03,1.02,3.8,6.1,1248.31
17.01.2009 23:50:00,988.23,1.97,276.06,-0.12,86,7.04,6.05,0.99,3.82,6.13,1248.39
18.01.2009 00:00:00,987.96,1.94,276.05,-0.1,86.3,7.03,6.06,0.96,3.83,6.14,1248.16
18.01.2009 00:10:00,987.89,1.91,276.03,-0.04,86.8,7.01,6.09,0.93,3.84,6.16,1248.18
18.01.2009 00:20:00,987.88,1.85,275.97,-0.09,86.9,6.98,6.07,0.92,3.83,6.14,1248.44
18.01.2009 00:30:00,988.01,1.81,275.92,-0.07,87.3,6.96,6.08,0.88,3.83,6.15,1248.82
18.01.2009 00:40:00,988.11,1.84,275.94,-0.01,87.5,6.98,6.1,0.87,3.85,6.18,1248.8
18.01.2009 00:50:00,988.09,1.9,276,-0.04,86.9,7.01,6.09,0.92,3.84,6.16,1248.5
18.01.2009 01:00:00,988.04,1.84,275.94,-0.15,86.6,6.98,6.04,0.93,3.81,6.11,1248.75
18.01.2009 01:10:00,987.92,1.82,275.94,-0.17,86.6,6.97,6.03,0.93,3.81,6.11,1248.67
18.01.2009 01:20:00,988.01,1.82,275.93,-0.12,86.9,6.97,6.06,0.91,3.82,6.13,1248.76
18.01.2009 01:30:00,987.85,1.79,275.91,-0.17,86.8,6.95,6.03,0.92,3.81,6.11,1248.74
18.01.2009 01:40:00,987.64,1.47,275.6,-0.36,87.6,6.79,5.95,0.84,3.76,6.02,1249.96
18.01.2009 01:50:00,987.76,1.43,275.56,-0.24,88.6,6.78,6,0.77,3.79,6.08,1250.24
18.01.2009 02:00:00,987.77,1.65,275.78,-0.13,87.9,6.88,6.05,0.83,3.82,6.13,1249.23
18.01.2009 02:10:00,987.63,1.74,275.88,-0.15,87.2,6.93,6.04,0.89,3.81,6.12,1248.67
18.01.2009 02:20:00,987.35,1.49,275.65,-0.37,87.4,6.8,5.95,0.86,3.75,6.02,1249.49
18.01.2009 02:30:00,987.24,1.29,275.46,-0.35,88.8,6.71,5.95,0.75,3.76,6.03,1250.27
18.01.2009 02:40:00,987.16,1.35,275.53,-0.19,89.4,6.74,6.02,0.71,3.8,6.1,1249.83
18.01.2009 02:50:00,987.14,1.39,275.57,-0.2,89.1,6.76,6.02,0.74,3.8,6.1,1249.62
18.01.2009 03:00:00,986.99,1.3,275.49,-0.29,89.1,6.71,5.98,0.73,3.78,6.06,1249.88
18.01.2009 03:10:00,986.93,1.2,275.39,-0.32,89.6,6.66,5.97,0.69,3.77,6.05,1250.28
18.01.2009 03:20:00,986.86,1.32,275.52,-0.21,89.5,6.72,6.02,0.71,3.8,6.1,1249.59
18.01.2009 03:30:00,986.67,1.4,275.62,-0.23,88.8,6.76,6,0.76,3.79,6.09,1248.99
18.01.2009 03:40:00,986.41,1.36,275.6,-0.38,88.1,6.74,5.94,0.8,3.75,6.02,1248.88
18.01.2009 03:50:00,986.28,1.13,275.38,-0.55,88.5,6.63,5.87,0.76,3.71,5.95,1249.78
18.01.2009 04:00:00,986.03,0.98,275.24,-0.58,89.3,6.56,5.86,0.7,3.7,5.94,1250.18
18.01.2009 04:10:00,985.64,0.8,275.09,-0.68,89.8,6.47,5.81,0.66,3.68,5.9,1250.54
18.01.2009 04:20:00,985.39,0.63,274.95,-0.71,90.7,6.39,5.8,0.59,3.67,5.89,1250.98
18.01.2009 04:30:00,985.19,0.66,274.99,-0.64,91,6.41,5.83,0.58,3.69,5.92,1250.6
18.01.2009 04:40:00,984.98,0.58,274.93,-0.77,90.6,6.37,5.77,0.6,3.65,5.86,1250.71
18.01.2009 04:50:00,984.85,0.38,274.74,-0.89,91.1,6.28,5.72,0.56,3.62,5.81,1251.46
18.01.2009 05:00:00,984.72,0.24,274.61,-0.96,91.6,6.22,5.69,0.52,3.6,5.78,1251.96
18.01.2009 05:10:00,984.7,-0.05,274.32,-1.17,92.1,6.09,5.61,0.48,3.55,5.69,1253.31
18.01.2009 05:20:00,984.65,-0.4,273.97,-1.4,92.9,5.93,5.51,0.42,3.49,5.6,1254.91
18.01.2009 05:30:00,984.45,-0.34,274.05,-1.18,94,5.96,5.6,0.36,3.55,5.69,1254.31
18.01.2009 05:40:00,984.16,-0.19,274.22,-0.99,94.3,6.02,5.68,0.34,3.6,5.77,1253.25
